,dataset,file_name,width,height,mpp_x,mpp_y,width_microns,height_microns,manufacturer,magnification,tiff.XResolution,tiff.YResolution,resolution_mpp_x,resolution_mpp_y
1504,cptac_lscc,C3L-04856-27.svs,37848,28607,0.5031,0.5031,19041.3288,14392.1817,aperio,20,,,,
1505,cptac_lscc,C3L-04856-28.svs,27888,33055,0.5031,0.5031,14030.4528,16629.9705,aperio,20,,,,
1506,cptac_lscc,C3L-04858-21.svs,35856,32430,0.5031,0.5031,18039.1536,16315.533,aperio,20,,,,
1507,cptac_lscc,C3L-04858-22.svs,43824,34124,0.5031,0.5031,22047.8544,17167.7844,aperio,20,,,,
1508,cptac_lscc,C3L-04858-23.svs,35856,39891,0.5031,0.5031,18039.1536,20069.1621,aperio,20,,,,
1509,cptac_lscc,C3L-04858-24.svs,41832,33962,0.5031,0.5031,21045.6792,17086.2822,aperio,20,,,,
1510,cptac_lscc,C3L-04858-25.svs,35856,33842,0.5031,0.5031,18039.1536,17025.9102,aperio,20,,,,
1511,cptac_lscc,C3L-04858-26.svs,27888,31319,0.5031,0.5031,14030.4528,15756.588899999999,aperio,20,,,,
1512,cptac_lscc,C3L-04858-27.svs,23904,25621,0.5031,0.5031,12026.1024,12889.9251,aperio,20,,,,
1513,cptac_lscc,C3L-04858-28.svs,21912,24311,0.5031,0.5031,11023.9272,12230.8641,aperio,20,,,,
1514,cptac_lscc,C3L-04861-21.svs,27888,31895,0.5031,0.5031,14030.4528,16046.3745,aperio,20,,,,
1515,cptac_lscc,C3L-04861-22.svs,21912,29368,0.5031,0.5031,11023.9272,14775.040799999999,aperio,20,,,,
1516,cptac_lscc,C3L-04861-23.svs,19920,21250,0.5031,0.5031,10021.752,10690.875,aperio,20,,,,
1517,cptac_lscc,C3L-04861-24.svs,25896,31667,0.5031,0.5031,13028.2776,15931.6677,aperio,20,,,,
1518,cptac_lscc,C3L-04861-25.svs,27888,25431,0.5031,0.5031,14030.4528,12794.3361,aperio,20,,,,
1519,cptac_lscc,C3L-04861-26.svs,31872,25570,0.5031,0.5031,16034.8032,12864.267,aperio,20,,,,
1520,cptac_lscc,C3L-04861-27.svs,27888,23192,0.5031,0.5031,14030.4528,11667.895199999999,aperio,20,,,,
1521,cptac_lscc,C3L-04861-28.svs,23904,27441,0.5031,0.5031,12026.1024,13805.5671,aperio,20,,,,
1522,cptac_lscc,C3L-04863-21.svs,47808,35915,0.5031,0.5031,24052.2048,18068.8365,aperio,20,,,,
1523,cptac_lscc,C3L-04863-22.svs,49800,41292,0.5031,0.5031,25054.38,20774.0052,aperio,20,,,,
1524,cptac_lscc,C3L-04863-23.svs,41832,28746,0.5031,0.5031,21045.6792,14462.1126,aperio,20,,,,
1525,cptac_lscc,C3L-04863-24.svs,39840,35051,0.5031,0.5031,20043.504,17634.1581,aperio,20,,,,
1526,cptac_lscc,C3L-04863-25.svs,51792,34395,0.5031,0.5031,26056.5552,17304.124499999998,aperio,20,,,,
1527,cptac_lscc,C3L-04863-26.svs,49800,38400,0.5031,0.5031,25054.38,19319.04,aperio,20,,,,
1528,cptac_lscc,C3L-04863-27.svs,29880,32301,0.5031,0.5031,15032.628,16250.6331,aperio,20,,,,
1529,cptac_lscc,C3L-04863-28.svs,27888,25187,0.5031,0.5031,14030.4528,12671.5797,aperio,20,,,,
1530,cptac_lscc,C3L-04866-21.svs,57768,29804,0.5031,0.5031,29063.0808,14994.3924,aperio,20,,,,
1531,cptac_lscc,C3L-04866-22.svs,53784,35219,0.5031,0.5031,27058.7304,17718.6789,aperio,20,,,,
1532,cptac_lscc,C3L-04866-23.svs,55776,26834,0.5031,0.5031,28060.9056,13500.1854,aperio,20,,,,
1533,cptac_lscc,C3L-04866-24.svs,59760,33194,0.5031,0.5031,30065.256,16699.9014,aperio,20,,,,
1534,cptac_lscc,C3L-04866-25.svs,57768,35604,0.5031,0.5031,29063.0808,17912.3724,aperio,20,,,,
1535,cptac_lscc,C3L-04866-26.svs,77688,28759,0.5031,0.5031,39084.8328,14468.6529,aperio,20,,,,
1536,cptac_lscc,C3L-04866-27.svs,73704,39738,0.5031,0.5031,37080.4824,19992.1878,aperio,20,,,,
1537,cptac_lscc,C3L-04866-28.svs,73704,32762,0.5031,0.5031,37080.4824,16482.5622,aperio,20,,,,
1538,cptac_lscc,C3L-04868-21.svs,91632,37708,0.5031,0.5031,46100.059199999996,18970.8948,aperio,20,,,,
1539,cptac_lscc,C3L-04868-22.svs,79680,33309,0.5031,0.5031,40087.008,16757.7579,aperio,20,,,,
1540,cptac_lscc,C3L-04868-23.svs,79680,41690,0.5031,0.5031,40087.008,20974.239,aperio,20,,,,
1541,cptac_lscc,C3L-04868-24.svs,77688,44518,0.5031,0.5031,39084.8328,22397.0058,aperio,20,,,,
1542,cptac_lscc,C3L-04868-25.svs,79680,47906,0.5031,0.5031,40087.008,24101.5086,aperio,20,,,,
1543,cptac_lscc,C3L-04868-26.svs,83664,27900,0.5031,0.5031,42091.3584,14036.49,aperio,20,,,,
1544,cptac_lscc,C3L-04868-27.svs,87648,38739,0.5031,0.5031,44095.7088,19489.5909,aperio,20,,,,
1545,cptac_lscc,C3L-04868-28.svs,81672,37028,0.5031,0.5031,41089.1832,18628.786799999998,aperio,20,,,,
1546,cptac_lscc,C3L-04871-21.svs,81672,31231,0.5031,0.5031,41089.1832,15712.3161,aperio,20,,,,
1547,cptac_lscc,C3L-04871-22.svs,89640,41535,0.5031,0.5031,45097.884,20896.2585,aperio,20,,,,
1548,cptac_lscc,C3L-04871-23.svs,65736,19798,0.5031,0.5031,33071.7816,9960.3738,aperio,20,,,,
1549,cptac_lscc,C3L-04871-24.svs,73704,33343,0.5031,0.5031,37080.4824,16774.8633,aperio,20,,,,
1550,cptac_lscc,C3L-04871-25.svs,67728,38033,0.5031,0.5031,34073.9568,19134.402299999998,aperio,20,,,,
1551,cptac_lscc,C3L-04871-26.svs,91632,32898,0.5031,0.5031,46100.059199999996,16550.983799999998,aperio,20,,,,
1552,cptac_lscc,C3L-04871-27.svs,83664,44401,0.5031,0.5031,42091.3584,22338.1431,aperio,20,,,,
1553,cptac_lscc,C3L-04871-28.svs,85656,31538,0.5031,0.5031,43093.5336,15866.7678,aperio,20,,,,
1554,cptac_lscc,C3L-04872-21.svs,79680,34387,0.5031,0.5031,40087.008,17300.0997,aperio,20,,,,
1555,cptac_lscc,C3L-04872-22.svs,77688,37558,0.5031,0.5031,39084.8328,18895.429799999998,aperio,20,,,,
1556,cptac_lscc,C3L-04872-23.svs,61752,25132,0.5031,0.5031,31067.4312,12643.9092,aperio,20,,,,
1557,cptac_lscc,C3L-04872-24.svs,81672,39189,0.5031,0.5031,41089.1832,19715.9859,aperio,20,,,,
1558,cptac_lscc,C3L-04872-25.svs,85656,28210,0.5031,0.5031,43093.5336,14192.451,aperio,20,,,,
1559,cptac_lscc,C3L-04872-26.svs,77688,40378,0.5031,0.5031,39084.8328,20314.1718,aperio,20,,,,
1560,cptac_lscc,C3L-04872-27.svs,89640,39629,0.5031,0.5031,45097.884,19937.3499,aperio,20,,,,
1561,cptac_lscc,C3L-04872-28.svs,69720,39597,0.5031,0.5031,35076.132,19921.2507,aperio,20,,,,
1562,cptac_lscc,C3L-04873-21.svs,89640,33415,0.5031,0.5031,45097.884,16811.0865,aperio,20,,,,
1563,cptac_lscc,C3L-04873-22.svs,71712,35765,0.5031,0.5031,36078.3072,17993.3715,aperio,20,,,,
1564,cptac_lscc,C3L-04873-23.svs,63744,40710,0.5031,0.5031,32069.6064,20481.201,aperio,20,,,,
1565,cptac_lscc,C3L-04873-24.svs,83664,41490,0.5031,0.5031,42091.3584,20873.619,aperio,20,,,,
1566,cptac_lscc,C3L-04873-25.svs,53784,31646,0.5031,0.5031,27058.7304,15921.1026,aperio,20,,,,
1567,cptac_lscc,C3L-04873-26.svs,49800,36658,0.5031,0.5031,25054.38,18442.6398,aperio,20,,,,
1568,cptac_lscc,C3L-04873-27.svs,55776,41092,0.5031,0.5031,28060.9056,20673.3852,aperio,20,,,,
1569,cptac_lscc,C3L-04873-28.svs,77688,27355,0.5031,0.5031,39084.8328,13762.3005,aperio,20,,,,
1570,cptac_lscc,C3L-04874-21.svs,25896,24110,0.5031,0.5031,13028.2776,12129.741,aperio,20,,,,
1571,cptac_lscc,C3L-04874-22.svs,35856,25466,0.5031,0.5031,18039.1536,12811.944599999999,aperio,20,,,,
1572,cptac_lscc,C3L-04874-23.svs,31872,28803,0.5031,0.5031,16034.8032,14490.7893,aperio,20,,,,
1573,cptac_lscc,C3L-04874-24.svs,25896,23453,0.5031,0.5031,13028.2776,11799.2043,aperio,20,,,,
1574,cptac_lscc,C3L-04874-25.svs,27888,27749,0.5031,0.5031,14030.4528,13960.5219,aperio,20,,,,
1575,cptac_lscc,C3L-04874-26.svs,33864,31949,0.5031,0.5031,17036.9784,16073.5419,aperio,20,,,,
1576,cptac_lscc,C3L-04874-27.svs,29880,28148,0.5031,0.5031,15032.628,14161.2588,aperio,20,,,,
1577,cptac_lscc,C3L-04874-28.svs,31872,32375,0.5031,0.5031,16034.8032,16287.8625,aperio,20,,,,
1578,cptac_lscc,C3L-04878-21.svs,37848,34821,0.5031,0.5031,19041.3288,17518.4451,aperio,20,,,,
1579,cptac_lscc,C3L-04878-22.svs,37848,35238,0.5031,0.5031,19041.3288,17728.2378,aperio,20,,,,
1580,cptac_lscc,C3L-04878-23.svs,39840,35888,0.5031,0.5031,20043.504,18055.2528,aperio,20,,,,
1581,cptac_lscc,C3L-04878-24.svs,39840,33068,0.5031,0.5031,20043.504,16636.5108,aperio,20,,,,
1582,cptac_lscc,C3L-04878-25.svs,43824,35523,0.5031,0.5031,22047.8544,17871.6213,aperio,20,,,,
1583,cptac_lscc,C3L-04878-26.svs,29880,24510,0.5031,0.5031,15032.628,12330.981,aperio,20,,,,
1584,cptac_lscc,C3L-04878-27.svs,39840,28417,0.5031,0.5031,20043.504,14296.5927,aperio,20,,,,
1585,cptac_lscc,C3L-04878-28.svs,31872,27152,0.5031,0.5031,16034.8032,13660.1712,aperio,20,,,,
1586,cptac_lscc,C3L-04880-21.svs,31872,30375,0.5031,0.5031,16034.8032,15281.6625,aperio,20,,,,
1587,cptac_lscc,C3L-04880-22.svs,31872,32036,0.5031,0.5031,16034.8032,16117.311599999999,aperio,20,,,,
1588,cptac_lscc,C3L-04880-23.svs,45816,38088,0.5031,0.5031,23050.029599999998,19162.072799999998,aperio,20,,,,
1589,cptac_lscc,C3L-04880-24.svs,35856,36903,0.5031,0.5031,18039.1536,18565.8993,aperio,20,,,,
1590,cptac_lscc,C3L-04880-25.svs,43824,33451,0.5031,0.5031,22047.8544,16829.1981,aperio,20,,,,
1591,cptac_lscc,C3L-04880-26.svs,29880,27904,0.5031,0.5031,15032.628,14038.5024,aperio,20,,,,
1592,cptac_lscc,C3L-04880-27.svs,27888,28327,0.5031,0.5031,14030.4528,14251.3137,aperio,20,,,,
1593,cptac_lscc,C3L-04880-28.svs,29880,29815,0.5031,0.5031,15032.628,14999.9265,aperio,20,,,,
1594,cptac_lscc,C3L-04883-21.svs,79680,35800,0.5031,0.5031,40087.008,18010.98,aperio,20,,,,
1595,cptac_lscc,C3L-04883-22.svs,81672,24253,0.5031,0.5031,41089.1832,12201.684299999999,aperio,20,,,,
1596,cptac_lscc,C3L-04883-23.svs,81672,26245,0.5031,0.5031,41089.1832,13203.8595,aperio,20,,,,
1597,cptac_lscc,C3L-04883-24.svs,93624,26262,0.5031,0.5031,47102.2344,13212.4122,aperio,20,,,,
1598,cptac_lscc,C3L-04883-25.svs,91632,31909,0.5031,0.5031,46100.059199999996,16053.4179,aperio,20,,,,
1599,cptac_lscc,C3L-04883-26.svs,71712,33523,0.5031,0.5031,36078.3072,16865.421299999998,aperio,20,,,,
1600,cptac_lscc,C3L-04883-27.svs,73704,33685,0.5031,0.5031,37080.4824,16946.9235,aperio,20,,,,
1601,cptac_lscc,C3L-04883-28.svs,75696,23548,0.5031,0.5031,38082.6576,11846.9988,aperio,20,,,,
1602,cptac_lscc,C3L-04887-21.svs,33864,28291,0.5031,0.5031,17036.9784,14233.2021,aperio,20,,,,
1603,cptac_lscc,C3L-04887-22.svs,25896,23455,0.5031,0.5031,13028.2776,11800.2105,aperio,20,,,,
1604,cptac_lscc,C3L-04887-23.svs,27888,25851,0.5031,0.5031,14030.4528,13005.6381,aperio,20,,,,
1605,cptac_lscc,C3L-04887-24.svs,33864,25977,0.5031,0.5031,17036.9784,13069.028699999999,aperio,20,,,,
1606,cptac_lscc,C3L-04887-25.svs,27888,22530,0.5031,0.5031,14030.4528,11334.842999999999,aperio,20,,,,
1607,cptac_lscc,C3L-04887-26.svs,27888,24764,0.5031,0.5031,14030.4528,12458.768399999999,aperio,20,,,,
1608,cptac_lscc,C3L-04887-27.svs,31872,24495,0.5031,0.5031,16034.8032,12323.4345,aperio,20,,,,
1609,cptac_lscc,C3L-04887-28.svs,29880,27161,0.5031,0.5031,15032.628,13664.6991,aperio,20,,,,
1610,cptac_lscc,C3L-04888-21.svs,77688,40534,0.5031,0.5031,39084.8328,20392.6554,aperio,20,,,,
1611,cptac_lscc,C3L-04888-22.svs,55776,43914,0.5031,0.5031,28060.9056,22093.1334,aperio,20,,,,
1612,cptac_lscc,C3L-04888-23.svs,37848,48501,0.5031,0.5031,19041.3288,24400.8531,aperio,20,,,,
1613,cptac_lscc,C3L-04888-24.svs,43824,43077,0.5031,0.5031,22047.8544,21672.0387,aperio,20,,,,
1614,cptac_lscc,C3L-04888-25.svs,49800,39972,0.5031,0.5031,25054.38,20109.9132,aperio,20,,,,
1615,cptac_lscc,C3L-04888-26.svs,29880,48304,0.5031,0.5031,15032.628,24301.7424,aperio,20,,,,
1616,cptac_lscc,C3L-04888-27.svs,51792,49085,0.5031,0.5031,26056.5552,24694.6635,aperio,20,,,,
1617,cptac_lscc,C3L-04888-28.svs,39840,45168,0.5031,0.5031,20043.504,22724.0208,aperio,20,,,,
1618,cptac_lscc,C3L-04889-21.svs,61752,42709,0.5031,0.5031,31067.4312,21486.8979,aperio,20,,,,
1619,cptac_lscc,C3L-04889-22.svs,79680,35464,0.5031,0.5031,40087.008,17841.9384,aperio,20,,,,
1620,cptac_lscc,C3L-04889-23.svs,77688,29924,0.5031,0.5031,39084.8328,15054.7644,aperio,20,,,,
1621,cptac_lscc,C3L-04889-24.svs,53784,32808,0.5031,0.5031,27058.7304,16505.7048,aperio,20,,,,
1622,cptac_lscc,C3L-04889-25.svs,75696,42375,0.5031,0.5031,38082.6576,21318.8625,aperio,20,,,,
1623,cptac_lscc,C3L-04889-26.svs,59760,39577,0.5031,0.5031,30065.256,19911.1887,aperio,20,,,,
1624,cptac_lscc,C3L-04889-27.svs,75696,23632,0.5031,0.5031,38082.6576,11889.2592,aperio,20,,,,
1625,cptac_lscc,C3L-04889-28.svs,91632,42860,0.5031,0.5031,46100.059199999996,21562.865999999998,aperio,20,,,,
1626,cptac_lscc,C3L-04912-21.svs,79680,35381,0.5031,0.5031,40087.008,17800.181099999998,aperio,20,,,,
1627,cptac_lscc,C3L-04912-22.svs,83664,34119,0.5031,0.5031,42091.3584,17165.2689,aperio,20,,,,
1628,cptac_lscc,C3L-04912-23.svs,77688,31991,0.5031,0.5031,39084.8328,16094.6721,aperio,20,,,,
1629,cptac_lscc,C3L-04912-24.svs,87648,34664,0.5031,0.5031,44095.7088,17439.4584,aperio,20,,,,
1630,cptac_lscc,C3L-04912-25.svs,77688,35315,0.5031,0.5031,39084.8328,17766.9765,aperio,20,,,,
1631,cptac_lscc,C3L-04912-26.svs,83664,40911,0.5031,0.5031,42091.3584,20582.324099999998,aperio,20,,,,
1632,cptac_lscc,C3L-04912-27.svs,85656,32111,0.5031,0.5031,43093.5336,16155.0441,aperio,20,,,,
1633,cptac_lscc,C3L-04912-28.svs,83664,28813,0.5031,0.5031,42091.3584,14495.8203,aperio,20,,,,
1634,cptac_lscc,C3L-04916-21.svs,35856,30769,0.5031,0.5031,18039.1536,15479.883899999999,aperio,20,,,,
1635,cptac_lscc,C3L-04916-22.svs,23904,25627,0.5031,0.5031,12026.1024,12892.9437,aperio,20,,,,
1636,cptac_lscc,C3L-04916-23.svs,31872,31463,0.5031,0.5031,16034.8032,15829.0353,aperio,20,,,,
1637,cptac_lscc,C3L-04916-24.svs,27888,23683,0.5031,0.5031,14030.4528,11914.9173,aperio,20,,,,
1638,cptac_lscc,C3L-04916-25.svs,29880,26162,0.5031,0.5031,15032.628,13162.1022,aperio,20,,,,
1639,cptac_lscc,C3L-04916-26.svs,37848,33248,0.5031,0.5031,19041.3288,16727.0688,aperio,20,,,,
1640,cptac_lscc,C3L-04916-27.svs,41832,31807,0.5031,0.5031,21045.6792,16002.1017,aperio,20,,,,
1641,cptac_lscc,C3L-04916-28.svs,27888,38533,0.5031,0.5031,14030.4528,19385.9523,aperio,20,,,,
1642,cptac_lscc,C3L-04921-21.svs,37848,29598,0.5031,0.5031,19041.3288,14890.7538,aperio,20,,,,
1643,cptac_lscc,C3L-04921-22.svs,41832,33889,0.5031,0.5031,21045.6792,17049.5559,aperio,20,,,,
1644,cptac_lscc,C3L-04921-23.svs,27888,30571,0.5031,0.5031,14030.4528,15380.2701,aperio,20,,,,
1645,cptac_lscc,C3L-04921-24.svs,33864,23734,0.5031,0.5031,17036.9784,11940.5754,aperio,20,,,,
1646,cptac_lscc,C3L-04921-25.svs,33864,24151,0.5031,0.5031,17036.9784,12150.3681,aperio,20,,,,
1647,cptac_lscc,C3L-04921-26.svs,35856,24888,0.5031,0.5031,18039.1536,12521.1528,aperio,20,,,,
1648,cptac_lscc,C3L-04921-27.svs,29880,29476,0.5031,0.5031,15032.628,14829.3756,aperio,20,,,,
1649,cptac_lscc,C3L-04921-28.svs,31872,36015,0.5031,0.5031,16034.8032,18119.1465,aperio,20,,,,
1650,cptac_lscc,C3L-04922-21.svs,85656,36507,0.5031,0.5031,43093.5336,18366.6717,aperio,20,,,,
1651,cptac_lscc,C3L-04922-22.svs,87648,32351,0.5031,0.5031,44095.7088,16275.7881,aperio,20,,,,
1652,cptac_lscc,C3L-04922-23.svs,83664,26649,0.5031,0.5031,42091.3584,13407.1119,aperio,20,,,,
1653,cptac_lscc,C3L-04922-24.svs,83664,36183,0.5031,0.5031,42091.3584,18203.6673,aperio,20,,,,
1654,cptac_lscc,C3L-04922-25.svs,87648,34507,0.5031,0.5031,44095.7088,17360.4717,aperio,20,,,,
1655,cptac_lscc,C3L-04922-26.svs,83664,34780,0.5031,0.5031,42091.3584,17497.818,aperio,20,,,,
1656,cptac_lscc,C3L-04922-27.svs,87648,32923,0.5031,0.5031,44095.7088,16563.5613,aperio,20,,,,
1657,cptac_lscc,C3L-04922-28.svs,81672,43004,0.5031,0.5031,41089.1832,21635.3124,aperio,20,,,,
1658,cptac_lscc,C3L-05020-21.svs,25896,21634,0.5031,0.5031,13028.2776,10884.0654,aperio,20,,,,
1659,cptac_lscc,C3L-05020-22.svs,29880,23844,0.5031,0.5031,15032.628,11995.9164,aperio,20,,,,
1660,cptac_lscc,C3L-05020-24.svs,21912,18837,0.5031,0.5031,11023.9272,9476.8947,aperio,20,,,,
1661,cptac_lscc,C3L-05020-25.svs,25896,23373,0.5031,0.5031,13028.2776,11758.9563,aperio,20,,,,
1662,cptac_lscc,C3L-05020-26.svs,13944,12667,0.5031,0.5031,7015.2264,6372.7677,aperio,20,,,,
1663,cptac_lscc,C3L-05020-27.svs,23904,25617,0.5031,0.5031,12026.1024,12887.912699999999,aperio,20,,,,
1664,cptac_lscc,C3L-05020-28.svs,29880,25921,0.5031,0.5031,15032.628,13040.8551,aperio,20,,,,
1665,cptac_lscc,C3L-05022-21.svs,15936,14811,0.5031,0.5031,8017.4016,7451.4141,aperio,20,,,,
1666,cptac_lscc,C3L-05022-22.svs,13944,17812,0.5031,0.5031,7015.2264,8961.2172,aperio,20,,,,
1667,cptac_lscc,C3L-05022-23.svs,21912,13362,0.5031,0.5031,11023.9272,6722.4222,aperio,20,,,,
1668,cptac_lscc,C3L-05022-24.svs,19920,20508,0.5031,0.5031,10021.752,10317.5748,aperio,20,,,,
1669,cptac_lscc,C3L-05022-25.svs,25896,19636,0.5031,0.5031,13028.2776,9878.8716,aperio,20,,,,
1670,cptac_lscc,C3L-05022-26.svs,21912,19502,0.5031,0.5031,11023.9272,9811.4562,aperio,20,,,,
1671,cptac_lscc,C3L-05145-21.svs,113544,43793,0.5031,0.5031,57123.9864,22032.2583,aperio,20,,,,
1672,cptac_lscc,C3L-05145-22.svs,113544,48518,0.5031,0.5031,57123.9864,24409.4058,aperio,20,,,,
1673,cptac_lscc,C3L-05145-23.svs,79680,40107,0.5031,0.5031,40087.008,20177.8317,aperio,20,,,,
1674,cptac_lscc,C3L-05145-24.svs,113544,47769,0.5031,0.5031,57123.9864,24032.583899999998,aperio,20,,,,
1675,cptac_lscc,C3L-05145-25.svs,115536,46938,0.5031,0.5031,58126.1616,23614.5078,aperio,20,,,,
1676,cptac_lscc,C3L-05145-26.svs,113544,48021,0.5031,0.5031,57123.9864,24159.3651,aperio,20,,,,
1677,cptac_lscc,C3L-05148-21.svs,79680,37453,0.5031,0.5031,40087.008,18842.6043,aperio,20,,,,
1678,cptac_lscc,C3L-05148-22.svs,85656,28127,0.5031,0.5031,43093.5336,14150.6937,aperio,20,,,,
1679,cptac_lscc,C3L-05148-23.svs,77688,34403,0.5031,0.5031,39084.8328,17308.1493,aperio,20,,,,
1680,cptac_lscc,C3L-05148-24.svs,79680,29492,0.5031,0.5031,40087.008,14837.4252,aperio,20,,,,
1681,cptac_lscc,C3L-05148-25.svs,79680,27420,0.5031,0.5031,40087.008,13795.002,aperio,20,,,,
1682,cptac_lscc,C3L-05148-26.svs,85656,31784,0.5031,0.5031,43093.5336,15990.5304,aperio,20,,,,
1683,cptac_lscc,C3L-05150-21.svs,91632,34726,0.5031,0.5031,46100.059199999996,17470.6506,aperio,20,,,,
1684,cptac_lscc,C3L-05150-22.svs,83664,35190,0.5031,0.5031,42091.3584,17704.089,aperio,20,,,,
1685,cptac_lscc,C3L-05150-23.svs,63744,27270,0.5031,0.5031,32069.6064,13719.537,aperio,20,,,,
1686,cptac_lscc,C3L-05150-24.svs,75696,30262,0.5031,0.5031,38082.6576,15224.8122,aperio,20,,,,
1687,cptac_lscc,C3L-05150-25.svs,87648,40553,0.5031,0.5031,44095.7088,20402.2143,aperio,20,,,,
1688,cptac_lscc,C3L-05150-26.svs,75696,36326,0.5031,0.5031,38082.6576,18275.6106,aperio,20,,,,
1689,cptac_lscc,C3L-05172-21.svs,101592,33499,0.5031,0.5031,51110.9352,16853.3469,aperio,20,,,,
1690,cptac_lscc,C3L-05172-22.svs,73704,36423,0.5031,0.5031,37080.4824,18324.4113,aperio,20,,,,
1691,cptac_lscc,C3L-05172-23.svs,77688,34149,0.5031,0.5031,39084.8328,17180.3619,aperio,20,,,,
1692,cptac_lscc,C3L-05172-24.svs,69720,26322,0.5031,0.5031,35076.132,13242.5982,aperio,20,,,,
1693,cptac_lscc,C3L-05172-25.svs,27888,27249,0.5031,0.5031,14030.4528,13708.9719,aperio,20,,,,
1694,cptac_lscc,C3L-05172-26.svs,69720,22339,0.5031,0.5031,35076.132,11238.7509,aperio,20,,,,
1695,cptac_lscc,C3L-05176-21.svs,93624,22691,0.5031,0.5031,47102.2344,11415.8421,aperio,20,,,,
1696,cptac_lscc,C3L-05176-22.svs,91632,32572,0.5031,0.5031,46100.059199999996,16386.9732,aperio,20,,,,
1697,cptac_lscc,C3L-05176-23.svs,83664,28559,0.5031,0.5031,42091.3584,14368.0329,aperio,20,,,,
1698,cptac_lscc,C3L-05176-24.svs,71712,32444,0.5031,0.5031,36078.3072,16322.5764,aperio,20,,,,
1699,cptac_lscc,C3L-05176-25.svs,83664,22096,0.5031,0.5031,42091.3584,11116.4976,aperio,20,,,,
1700,cptac_lscc,C3L-05176-26.svs,83664,35024,0.5031,0.5031,42091.3584,17620.5744,aperio,20,,,,
1701,cptac_lscc,C3L-05212-21.svs,99600,47778,0.5031,0.5031,50108.76,24037.1118,aperio,20,,,,
1702,cptac_lscc,C3L-05212-22.svs,115536,48179,0.5031,0.5031,58126.1616,24238.8549,aperio,20,,,,
1703,cptac_lscc,C3L-05212-23.svs,99600,48107,0.5031,0.5031,50108.76,24202.631699999998,aperio,20,,,,
1704,cptac_lscc,C3L-05212-24.svs,75696,41630,0.5031,0.5031,38082.6576,20944.053,aperio,20,,,,
1705,cptac_lscc,C3L-05212-25.svs,95616,48469,0.5031,0.5031,48104.4096,24384.7539,aperio,20,,,,
1706,cptac_lscc,C3L-05212-26.svs,113544,47771,0.5031,0.5031,57123.9864,24033.5901,aperio,20,,,,
1707,cptac_lscc,C3L-05221-21.svs,57768,30711,0.5031,0.5031,29063.0808,15450.704099999999,aperio,20,,,,
1708,cptac_lscc,C3L-05221-22.svs,59760,40491,0.5031,0.5031,30065.256,20371.0221,aperio,20,,,,
1709,cptac_lscc,C3L-05221-23.svs,103584,36065,0.5031,0.5031,52113.1104,18144.3015,aperio,20,,,,
1710,cptac_lscc,C3L-05221-24.svs,91632,31575,0.5031,0.5031,46100.059199999996,15885.3825,aperio,20,,,,
1711,cptac_lscc,C3L-05221-25.svs,93624,37369,0.5031,0.5031,47102.2344,18800.3439,aperio,20,,,,
1712,cptac_lscc,C3L-05221-26.svs,91632,21791,0.5031,0.5031,46100.059199999996,10963.052099999999,aperio,20,,,,
1713,cptac_lscc,C3L-05221-27.svs,93624,18870,0.5031,0.5031,47102.2344,9493.497,aperio,20,,,,
1714,cptac_lscc,C3L-05221-28.svs,87648,25546,0.5031,0.5031,44095.7088,12852.1926,aperio,20,,,,
1715,cptac_lscc,C3L-05225-21.svs,111552,48611,0.5031,0.5031,56121.8112,24456.1941,aperio,20,,,,
1716,cptac_lscc,C3L-05225-22.svs,93624,28491,0.5031,0.5031,47102.2344,14333.8221,aperio,20,,,,
1717,cptac_lscc,C3L-05225-23.svs,113544,48432,0.5031,0.5031,57123.9864,24366.139199999998,aperio,20,,,,
1718,cptac_lscc,C3L-05225-24.svs,113544,48435,0.5031,0.5031,57123.9864,24367.6485,aperio,20,,,,
1719,cptac_lscc,C3L-05225-25.svs,77688,30506,0.5031,0.5031,39084.8328,15347.5686,aperio,20,,,,
1720,cptac_lscc,C3L-05225-26.svs,73704,32105,0.5031,0.5031,37080.4824,16152.0255,aperio,20,,,,
1721,cptac_lscc,C3L-05369-21.svs,77688,43522,0.5031,0.5031,39084.8328,21895.9182,aperio,20,,,,
1722,cptac_lscc,C3L-05369-22.svs,87648,33676,0.5031,0.5031,44095.7088,16942.3956,aperio,20,,,,
1723,cptac_lscc,C3L-05369-23.svs,69720,30477,0.5031,0.5031,35076.132,15332.9787,aperio,20,,,,
1724,cptac_lscc,C3L-05369-24.svs,79680,27260,0.5031,0.5031,40087.008,13714.506,aperio,20,,,,
1725,cptac_lscc,C3L-05369-25.svs,77688,32577,0.5031,0.5031,39084.8328,16389.488699999998,aperio,20,,,,
1726,cptac_lscc,C3L-05369-26.svs,77688,30755,0.5031,0.5031,39084.8328,15472.8405,aperio,20,,,,
1727,cptac_lscc,C3L-05369-27.svs,75696,33668,0.5031,0.5031,38082.6576,16938.3708,aperio,20,,,,
1728,cptac_lscc,C3L-05369-28.svs,65736,29669,0.5031,0.5031,33071.7816,14926.473899999999,aperio,20,,,,
1729,cptac_lscc,C3L-05392-21.svs,83664,42571,0.5031,0.5031,42091.3584,21417.4701,aperio,20,,,,
1730,cptac_lscc,C3L-05392-22.svs,71712,26650,0.5031,0.5031,36078.3072,13407.615,aperio,20,,,,
1731,cptac_lscc,C3L-05392-23.svs,47808,45127,0.5031,0.5031,24052.2048,22703.3937,aperio,20,,,,
