wsi_id,mean_superpixel_area,magnification,mpp_x,mpp_y,norm_mpp_x,norm_mpp_y
TCGA-94-7033-01Z-00-DX1,663085.5666854678,40.0,0.252,0.252,0.252,0.252
TCGA-60-2706-01Z-00-DX1,551346.4405236236,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-22-5478-01Z-00-DX1,442653.26514206285,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-4583-01Z-00-DX5,548075.9151066763,40.0,0.252,0.252,0.252,0.252
TCGA-22-4599-01Z-00-DX1,455532.501506825,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-66-2794-01Z-00-DX1,333743.42138425354,40.0,0.252,0.252,0.252,0.252
TCGA-22-5480-01Z-00-DX1,445711.09301836614,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-63-A5MG-01Z-00-DX1,422005.76170963485,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-66-2771-01Z-00-DX1,321322.8833229341,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-34-5241-01Z-00-DX1,477607.33913540957,40.0,0.252,0.252,0.252,0.252
TCGA-56-1622-01Z-00-DX1,282092.7385204539,40.0,0.252,0.252,0.252,0.252
TCGA-NC-A5HF-01Z-00-DX1,554458.9052742554,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-A5GW-01Z-00-DX1,521070.44942022767,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-85-8666-01Z-00-DX1,463012.51000158174,40.0,0.252,0.252,0.252,0.252
TCGA-85-8584-01Z-00-DX1,471367.155308921,40.0,0.252,0.252,0.252,0.252
TCGA-56-A5DS-01Z-00-DX1,451135.1133320942,40.0,0.252,0.252,0.252,0.252
TCGA-43-2578-01Z-00-DX1,283791.5949259839,40.0,0.252,0.252,0.252,0.252
TCGA-85-A5B5-01Z-00-DX1,477640.3988402069,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-33-4533-01Z-00-DX1,485303.64274128334,40.0,0.252,0.252,0.252,0.252
TCGA-43-6773-01Z-00-DX1,433743.0978035293,40.0,0.252,0.252,0.252,0.252
TCGA-85-8479-01Z-00-DX1,421931.531175609,40.0,0.252,0.252,0.252,0.252
TCGA-21-1077-01Z-00-DX1,437509.53435246035,40.0,0.252,0.252,0.252,0.252
TCGA-22-1011-01Z-00-DX1,473474.78507271956,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-85-8481-01Z-00-DX1,502565.2938353858,40.0,0.252,0.252,0.252,0.252
TCGA-77-8143-01Z-00-DX1,495188.7498361151,40.0,0.252,0.252,0.252,0.252
TCGA-85-8353-01Z-00-DX1,482460.3471925985,40.0,0.252,0.252,0.252,0.252
TCGA-56-A4ZK-01Z-00-DX1,340208.25564570184,40.0,0.252,0.252,0.252,0.252
TCGA-56-7579-01Z-00-DX1,355654.9368400671,40.0,0.252,0.252,0.252,0.252
TCGA-O2-A52S-01Z-00-DX1,585007.9638949351,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-85-A510-01Z-00-DX1,470342.6119189361,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-56-8503-01Z-00-DX1,395856.25686614704,40.0,0.252,0.252,0.252,0.252
TCGA-37-A5EM-01Z-00-DX1,476778.69232058496,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-96-8170-01Z-00-DX1,648546.9525330719,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-NK-A5D1-01Z-00-DX1,517467.73526767764,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-33-4547-01Z-00-DX1,647829.5478146651,40.0,0.252,0.252,0.252,0.252
TCGA-66-2800-01Z-00-DX1,323494.1291739994,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-66-2759-01Z-00-DX1,146088.72922379983,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-85-7843-01Z-00-DX1,443893.9198717772,40.0,0.252,0.252,0.252,0.252
TCGA-34-2596-01Z-00-DX1,464254.9255916815,40.0,0.252,0.252,0.252,0.252
TCGA-66-2769-01Z-00-DX1,202380.02330937097,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-68-7757-01Z-00-DX1,484984.7260806801,40.0,0.252,0.252,0.252,0.252
TCGA-77-7338-01Z-00-DX1,515579.49851724267,40.0,0.252,0.252,0.252,0.252
TCGA-98-8022-01Z-00-DX1,284537.67499339936,40.0,0.252,0.252,0.252,0.252
TCGA-NK-A7XE-01Z-00-DX1,474511.72292867454,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-8146-01Z-00-DX1,483756.07910303393,40.0,0.252,0.252,0.252,0.252
TCGA-21-1081-01Z-00-DX1,453341.1703879639,40.0,0.252,0.252,0.252,0.252
TCGA-39-5037-01Z-00-DX1,468941.17250528175,20.0,0.504,0.504,0.252,0.252
TCGA-22-5472-01Z-00-DX1,512052.1401882526,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-63-A5MY-01Z-00-DX1,394565.5035360021,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-NC-A5HO-01Z-00-DX1,535863.7271461458,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-NC-A5HQ-01Z-00-DX1,509661.8033267958,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-37-A5EN-01Z-00-DX1,413060.7916150952,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-46-6026-01Z-00-DX1,476283.04907312826,40.0,0.252,0.252,0.252,0.252
TCGA-77-8153-01Z-00-DX1,562263.7770931819,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-68-A59J-01Z-00-DX1,559518.4985844729,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-33-A5GW-01Z-00-DX3,556973.1057651181,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-18-3417-01Z-00-DX1,446970.7788038552,40.0,0.252,0.252,0.252,0.252
TCGA-85-8354-01Z-00-DX1,428635.99475912214,40.0,0.252,0.252,0.252,0.252
TCGA-92-8064-01Z-00-DX1,563668.3076238114,40.0,0.252,0.252,0.252,0.252
TCGA-56-7823-01Z-00-DX1,489636.8447828114,40.0,0.252,0.252,0.252,0.252
TCGA-60-2707-01Z-00-DX1,423820.2013897425,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-18-4083-01Z-00-DX1,486426.5128891469,40.0,0.252,0.252,0.252,0.252
TCGA-85-8071-01Z-00-DX1,452507.9143114951,40.0,0.252,0.252,0.252,0.252
TCGA-22-4613-01Z-00-DX1,388311.94618116115,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-56-7223-01Z-00-DX1,413688.13848031755,40.0,0.252,0.252,0.252,0.252
TCGA-85-A4JB-01Z-00-DX1,521017.0546857429,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-33-4538-01Z-00-DX5,538958.226128157,40.0,0.252,0.252,0.252,0.252
TCGA-37-4129-01Z-00-DX1,486923.9299098559,40.0,0.252,0.252,0.252,0.252
TCGA-22-5483-01Z-00-DX1,461916.5387670621,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-52-7809-01Z-00-DX1,601090.1721136045,40.0,0.252,0.252,0.252,0.252
TCGA-85-8288-01Z-00-DX1,416200.77533302206,40.0,0.252,0.252,0.252,0.252
TCGA-66-2773-01Z-00-DX1,315961.66336622316,40.0,0.252,0.252,0.252,0.252
TCGA-33-A4WN-01Z-00-DX2,514370.2486348183,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-77-6844-01Z-00-DX1,488225.9016834151,40.0,0.252,0.252,0.252,0.252
TCGA-77-8156-01Z-00-DX1,504829.3468825269,40.0,0.252,0.252,0.252,0.252
TCGA-46-3766-01Z-00-DX1,437549.5184782502,40.0,0.252,0.252,0.252,0.252
TCGA-66-2756-01Z-00-DX1,380619.9433374583,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-66-2792-01Z-00-DX1,239979.73416119476,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-63-A5MM-01Z-00-DX1,383366.3936586234,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-77-A5G3-01Z-00-DX1,440989.2805686966,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-21-1083-01Z-00-DX1,541114.8745181873,40.0,0.252,0.252,0.252,0.252
TCGA-96-7545-01Z-00-DX1,627347.7876540449,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-77-A5G8-01Z-00-DX1,426697.4474242536,40.0,0.248,0.248,0.248,0.248
TCGA-77-A5GH-01Z-00-DX1,583115.7966920778,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-33-6738-01Z-00-DX6,884081.4975822659,40.0,0.252,0.252,0.252,0.252
TCGA-33-6738-01Z-00-DX1,841207.218057775,40.0,0.252,0.252,0.252,0.252
TCGA-94-A4VJ-01Z-00-DX1,423379.09507272183,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-56-5897-01Z-00-DX1,353907.97887169616,40.0,0.252,0.252,0.252,0.252
TCGA-66-2757-01Z-00-DX1,418681.38613248867,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-60-2703-01Z-00-DX1,491470.0375383756,40.0,0.252,0.252,0.252,0.252
TCGA-56-A49D-01Z-00-DX1,631980.7103145956,40.0,0.252,0.252,0.252,0.252
TCGA-66-2755-01Z-00-DX1,302075.8480896375,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-37-A5EL-01Z-00-DX1,419307.30089228856,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-98-7454-01Z-00-DX1,386956.78648804483,40.0,0.252,0.252,0.252,0.252
TCGA-21-1082-01Z-00-DX1,426860.6328251356,40.0,0.252,0.252,0.252,0.252
TCGA-63-6202-01Z-00-DX1,570750.8542018932,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-33-4532-01Z-00-DX1,611548.8816943122,40.0,0.252,0.252,0.252,0.252
TCGA-56-A4BY-01Z-00-DX1,426742.57897761033,40.0,0.252,0.252,0.252,0.252
TCGA-77-6845-01Z-00-DX1,647102.5549031328,40.0,0.252,0.252,0.252,0.252
TCGA-22-5481-01Z-00-DX1,456077.5728600655,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-85-7710-01Z-00-DX1,397234.9660739155,40.0,0.252,0.252,0.252,0.252
TCGA-98-A53I-01Z-00-DX1,342106.874297224,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-60-2714-01Z-00-DX1,431587.81268008944,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-66-2791-01Z-00-DX1,285947.1215964153,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-60-2704-01Z-00-DX1,518668.168661189,40.0,0.252,0.252,0.252,0.252
TCGA-NC-A5HI-01Z-00-DX1,562242.8952593984,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-AASI-01Z-00-DX1,475339.6921973399,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-66-2780-01Z-00-DX1,418001.1660144328,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-63-7023-01Z-00-DX1,472497.07979897445,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-60-2721-01Z-00-DX1,498655.91487474175,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-77-A5G7-01Z-00-DX1,486323.56000246573,40.0,0.248,0.248,0.248,0.248
TCGA-77-8144-01Z-00-DX1,500253.6865263602,40.0,0.252,0.252,0.252,0.252
TCGA-77-8150-01Z-00-DX1,543489.253971359,40.0,0.252,0.252,0.252,0.252
TCGA-56-8201-01Z-00-DX1,343310.80767123215,40.0,0.252,0.252,0.252,0.252
TCGA-56-A4BX-01Z-00-DX1,391548.2555628588,40.0,0.252,0.252,0.252,0.252
TCGA-63-A5MP-01Z-00-DX1,450347.31367425283,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-56-6545-01Z-00-DX1,431540.15309260815,40.0,0.252,0.252,0.252,0.252
TCGA-98-8023-01Z-00-DX1,392403.77105294925,40.0,0.252,0.252,0.252,0.252
TCGA-77-8128-01Z-00-DX1,463312.80512915924,40.0,0.252,0.252,0.252,0.252
TCGA-33-AASJ-01Z-00-DX1,467136.0590251607,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-18-3407-01Z-00-DX1,460643.4863746816,40.0,0.252,0.252,0.252,0.252
TCGA-39-5034-01Z-00-DX1,464434.1070607591,20.0,0.504,0.504,0.252,0.252
TCGA-18-3406-01Z-00-DX1,481157.2878915767,40.0,0.252,0.252,0.252,0.252
TCGA-22-4607-01Z-00-DX1,458345.67150907894,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-46-3768-01Z-00-DX1,330713.7195069949,40.0,0.252,0.252,0.252,0.252
TCGA-77-7337-01Z-00-DX1,595393.7777601867,40.0,0.252,0.252,0.252,0.252
TCGA-85-A4CN-01Z-00-DX1,477819.1999110836,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-33-4538-01Z-00-DX6,570061.0628431241,40.0,0.252,0.252,0.252,0.252
TCGA-56-8504-01Z-00-DX1,266981.9856126255,40.0,0.252,0.252,0.252,0.252
TCGA-77-8140-01Z-00-DX1,381647.2909154937,40.0,0.252,0.252,0.252,0.252
TCGA-33-4547-01Z-00-DX7,538639.9414352677,40.0,0.252,0.252,0.252,0.252
TCGA-21-5783-01Z-00-DX1,524828.323139667,40.0,0.252,0.252,0.252,0.252
TCGA-63-A5MW-01Z-00-DX1,378798.2386521202,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-68-7756-01Z-00-DX1,545358.4804459943,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-43-A56U-01Z-00-DX1,304419.6665577777,40.0,0.248,0.248,0.248,0.248
TCGA-94-8491-01Z-00-DX1,489773.6541585,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-58-A46N-01Z-00-DX1,684622.4189086112,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-37-3789-01Z-00-DX1,394212.9346413775,40.0,0.252,0.252,0.252,0.252
TCGA-22-4595-01Z-00-DX1,419384.46677134756,40.0,0.2523,0.2523,0.2523,0.2523
TCGA-33-AAS8-01Z-00-DX1,717505.1199066787,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-43-3394-01Z-00-DX1,319372.6639934915,40.0,0.252,0.252,0.252,0.252
TCGA-85-6561-01Z-00-DX1,506814.1952105371,40.0,0.252,0.252,0.252,0.252
TCGA-33-4533-01Z-00-DX2,467720.23459757434,40.0,0.252,0.252,0.252,0.252
TCGA-68-8251-01Z-00-DX1,512037.7072721868,40.0,0.252,0.252,0.252,0.252
TCGA-34-2604-01Z-00-DX1,471289.0551014666,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-NC-A5HM-01Z-00-DX1,489151.93162857933,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-56-8624-01Z-00-DX1,464984.600229481,40.0,0.252,0.252,0.252,0.252
TCGA-33-4583-01Z-00-DX1,512147.2407806771,40.0,0.252,0.252,0.252,0.252
TCGA-85-6798-01Z-00-DX1,456812.23623060377,40.0,0.252,0.252,0.252,0.252
TCGA-66-2777-01Z-00-DX1,322723.6379537849,40.0,0.252,0.252,0.252,0.252
TCGA-56-8628-01Z-00-DX1,287139.1749610877,40.0,0.252,0.252,0.252,0.252
TCGA-21-1071-01Z-00-DX1,367685.7566510316,40.0,0.252,0.252,0.252,0.252
TCGA-33-4582-01Z-00-DX1,445910.23212076264,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-8008-01Z-00-DX1,571713.7915878083,40.0,0.252,0.252,0.252,0.252
TCGA-85-7697-01Z-00-DX1,402536.0665023423,40.0,0.252,0.252,0.252,0.252
TCGA-56-7222-01Z-00-DX1,433497.55002926046,40.0,0.252,0.252,0.252,0.252
TCGA-56-8629-01Z-00-DX1,396274.2824078882,40.0,0.252,0.252,0.252,0.252
TCGA-18-3419-01Z-00-DX1,425305.14510344114,40.0,0.252,0.252,0.252,0.252
TCGA-22-1017-01Z-00-DX1,520812.9702859977,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-NC-A5HD-01Z-00-DX1,516077.24985912186,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-8007-01Z-00-DX1,646839.7387045997,40.0,0.252,0.252,0.252,0.252
TCGA-98-A53D-01Z-00-DX1,398969.4204973043,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-77-7138-01Z-00-DX1,606896.1812033382,40.0,0.252,0.252,0.252,0.252
TCGA-18-3414-01Z-00-DX1,412293.864319699,40.0,0.252,0.252,0.252,0.252
TCGA-94-7557-01Z-00-DX1,452005.2857653839,40.0,0.252,0.252,0.252,0.252
TCGA-56-7580-01Z-00-DX1,466450.0384913261,40.0,0.252,0.252,0.252,0.252
TCGA-51-4081-01Z-00-DX1,465172.50095020473,40.0,0.252,0.252,0.252,0.252
TCGA-21-1080-01Z-00-DX1,372605.62328866235,40.0,0.252,0.252,0.252,0.252
TCGA-60-2698-01Z-00-DX1,417113.86248203355,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-34-2600-01Z-00-DX1,602407.5238403091,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-43-8115-01Z-00-DX1,408894.0660611411,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-22-4591-01Z-00-DX1,473464.37615087617,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-21-A5DI-01Z-00-DX1,393062.0720954877,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-18-3415-01Z-00-DX1,428361.84185012605,40.0,0.252,0.252,0.252,0.252
TCGA-46-3769-01Z-00-DX1,372072.3090139997,40.0,0.252,0.252,0.252,0.252
TCGA-85-8287-01Z-00-DX1,387066.1400001429,40.0,0.252,0.252,0.252,0.252
TCGA-90-A59Q-01Z-00-DX1,337438.5881752288,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-51-6867-01Z-00-DX1,395883.8832345675,40.0,0.252,0.252,0.252,0.252
TCGA-77-A5GA-01Z-00-DX1,518958.0908088018,40.0,0.248,0.248,0.248,0.248
TCGA-22-5479-01Z-00-DX1,428160.87936027755,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-7140-01Z-00-DX1,536951.9143592298,40.0,0.252,0.252,0.252,0.252
TCGA-70-6722-01Z-00-DX1,477459.59973610996,40.0,0.252,0.252,0.252,0.252
TCGA-63-5128-01Z-00-DX1,482570.02786164195,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-98-A539-01Z-00-DX1,363212.3636564408,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-NK-A5CX-01Z-00-DX1,439648.6227746522,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-39-5039-01Z-00-DX1,499518.6215630492,20.0,0.504,0.504,0.252,0.252
TCGA-37-4141-01Z-00-DX1,427316.53258221125,40.0,0.252,0.252,0.252,0.252
TCGA-LA-A7SW-01Z-00-DX1,465685.8735631765,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-4586-01Z-00-DX2,594701.5146343168,40.0,0.252,0.252,0.252,0.252
TCGA-33-4547-01Z-00-DX2,687863.5098454544,40.0,0.252,0.252,0.252,0.252
TCGA-98-A53H-01Z-00-DX1,389419.94971526926,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-33-AASB-01Z-00-DX1,539388.4449074814,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-8154-01Z-00-DX1,406605.4694356373,40.0,0.252,0.252,0.252,0.252
TCGA-43-7658-01Z-00-DX1,446558.57935089315,40.0,0.252,0.252,0.252,0.252
TCGA-21-5782-01Z-00-DX1,313795.1102261619,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-85-A4QR-01Z-00-DX1,462731.13333696104,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-66-2763-01Z-00-DX1,416923.5491361755,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-34-5928-01Z-00-DX1,497796.49998186395,40.0,0.252,0.252,0.252,0.252
TCGA-77-6842-01Z-00-DX1,504651.9493551444,40.0,0.252,0.252,0.252,0.252
TCGA-43-5668-01Z-00-DX1,389786.15368401114,40.0,0.252,0.252,0.252,0.252
TCGA-77-7141-01Z-00-DX1,492904.32928994764,40.0,0.252,0.252,0.252,0.252
TCGA-22-1002-01Z-00-DX1,494291.0129507809,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-43-6771-01Z-00-DX1,374766.7828776392,40.0,0.252,0.252,0.252,0.252
TCGA-33-4532-01Z-00-DX3,583448.8722133883,40.0,0.252,0.252,0.252,0.252
TCGA-22-4594-01Z-00-DX1,480944.37871584255,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-4547-01Z-00-DX6,682312.734240306,40.0,0.252,0.252,0.252,0.252
TCGA-33-4532-01Z-00-DX2,652149.1671577304,40.0,0.252,0.252,0.252,0.252
TCGA-22-4609-01Z-00-DX1,496681.67512115854,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-79-5596-01Z-00-DX1,396118.76434499066,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-39-5040-01Z-00-DX1,422476.3026690145,40.0,0.2498,0.2498,0.2498,0.2498
TCGA-60-2716-01Z-00-DX1,509447.3430861402,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-66-2783-01Z-00-DX1,290021.198412167,40.0,0.252,0.252,0.252,0.252
TCGA-56-8625-01Z-00-DX1,429775.4306784563,40.0,0.252,0.252,0.252,0.252
TCGA-22-5471-01Z-00-DX1,505846.11333300144,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-77-A5GB-01Z-00-DX1,416368.56001138344,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-37-4135-01Z-00-DX1,527259.9577741405,40.0,0.252,0.252,0.252,0.252
TCGA-22-1012-01Z-00-DX1,469188.44765546283,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-66-2788-01Z-00-DX1,471872.5723434615,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-94-8035-01Z-00-DX1,486074.732164301,40.0,0.252,0.252,0.252,0.252
TCGA-85-8355-01Z-00-DX1,442506.1051372049,40.0,0.252,0.252,0.252,0.252
TCGA-L3-A524-01Z-00-DX1,490393.0225022546,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-90-7964-01Z-00-DX1,324723.80551073956,40.0,0.252,0.252,0.252,0.252
TCGA-33-4538-01Z-00-DX2,541225.943786899,40.0,0.252,0.252,0.252,0.252
TCGA-34-5232-01Z-00-DX1,438513.85006985464,40.0,0.252,0.252,0.252,0.252
TCGA-56-7582-01Z-00-DX1,398123.57879430754,40.0,0.252,0.252,0.252,0.252
TCGA-60-2695-01Z-00-DX1,449642.0386930456,40.0,0.252,0.252,0.252,0.252
TCGA-33-4566-01Z-00-DX1,378466.63397275785,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-63-7021-01Z-00-DX1,438188.98071641824,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-85-8277-01Z-00-DX1,453394.3427541697,40.0,0.252,0.252,0.252,0.252
TCGA-NC-A5HE-01Z-00-DX1,524124.45648724417,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-66-2770-01Z-00-DX1,371233.5572378071,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-66-2790-01Z-00-DX1,296955.69736769045,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-66-2781-01Z-00-DX1,363570.18705763883,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-43-A475-01Z-00-DX1,335620.81789454946,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-60-2720-01Z-00-DX1,479187.9380170405,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-63-5131-01Z-00-DX1,464099.67236797407,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-85-8048-01Z-00-DX1,419310.49724498513,40.0,0.252,0.252,0.252,0.252
TCGA-56-8304-01Z-00-DX1,340087.910417874,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-85-8070-01Z-00-DX1,398353.67453105556,40.0,0.252,0.252,0.252,0.252
TCGA-21-1076-01Z-00-DX1,436280.42522025853,40.0,0.252,0.252,0.252,0.252
TCGA-85-A53L-01Z-00-DX1,592325.2734452111,40.0,0.2465,0.2465,0.2465,0.2465
TCGA-56-8626-01Z-00-DX1,417890.33481716434,40.0,0.252,0.252,0.252,0.252
TCGA-51-4080-01Z-00-DX1,504545.5565970125,40.0,0.252,0.252,0.252,0.252
TCGA-94-A5I4-01Z-00-DX1,444075.07269451406,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-18-4721-01Z-00-DX1,536211.1388993902,40.0,0.252,0.252,0.252,0.252
TCGA-60-2724-01Z-00-DX1,431375.79740012606,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-66-2767-01Z-00-DX1,358521.09413346864,40.0,0.2462,0.2462,0.2462,0.2462
TCGA-52-7812-01Z-00-DX1,473840.23724505136,40.0,0.252,0.252,0.252,0.252
TCGA-34-7107-01Z-00-DX1,476973.35227499984,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-21-1072-01Z-00-DX1,382270.8246030211,40.0,0.252,0.252,0.252,0.252
TCGA-56-8309-01Z-00-DX1,407162.6316788064,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-77-8131-01Z-00-DX1,470622.78969575535,40.0,0.252,0.252,0.252,0.252
TCGA-63-A5ML-01Z-00-DX1,418338.75067463156,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-60-2722-01Z-00-DX1,550761.3832783768,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-33-A4WN-01Z-00-DX1,532872.6235750893,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-85-A511-01Z-00-DX1,470385.9711582827,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-63-A5MN-01Z-00-DX1,414350.90764483466,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-18-4086-01Z-00-DX1,469977.482717294,40.0,0.252,0.252,0.252,0.252
TCGA-60-2715-01Z-00-DX1,539625.2336614466,20.0,0.5023,0.5023,0.25115,0.25115
TCGA-56-8082-01Z-00-DX1,229182.24199127848,40.0,0.252,0.252,0.252,0.252
TCGA-58-A46K-01Z-00-DX1,517896.3278006643,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-18-3408-01Z-00-DX1,520396.26374484226,40.0,0.252,0.252,0.252,0.252
TCGA-68-A59I-01Z-00-DX1,467860.5642966175,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-22-4596-01Z-00-DX1,435651.27895461844,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-92-7340-01Z-00-DX1,508544.3540340117,40.0,0.252,0.252,0.252,0.252
TCGA-52-7811-01Z-00-DX1,478763.960371201,40.0,0.252,0.252,0.252,0.252
TCGA-43-6647-01Z-00-DX1,363948.4399662793,40.0,0.252,0.252,0.252,0.252
TCGA-33-4538-01Z-00-DX4,532172.931098626,40.0,0.252,0.252,0.252,0.252
TCGA-85-A4CL-01Z-00-DX1,420498.26770754566,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-77-7335-01Z-00-DX1,423715.9007549863,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-18-3412-01Z-00-DX1,442680.43742747634,40.0,0.252,0.252,0.252,0.252
TCGA-58-A46L-01Z-00-DX1,696786.1846450508,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-NC-A5HN-01Z-00-DX1,550562.6243917831,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-22-4605-01Z-00-DX1,504454.34490865335,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-22-0940-01Z-00-DX1,408891.9490253037,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-33-A5GW-01Z-00-DX2,501090.1480058994,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-60-2697-01Z-00-DX1,477486.28989239456,40.0,0.252,0.252,0.252,0.252
